year,flat_type,town,remain_leaseyears,rounded_lease,resale_price
2022,5 ROOM,JURONG EAST,54.0,55.0,438000.0
2022,5 ROOM,JURONG EAST,55.0,55.0,475000.0
2022,5 ROOM,JURONG EAST,56.0,55.0,494286.0
2022,5 ROOM,JURONG EAST,57.0,55.0,499333.0
2022,5 ROOM,JURONG EAST,58.0,60.0,606000.0
2022,5 ROOM,JURONG EAST,59.0,60.0,626923.0
2022,5 ROOM,JURONG EAST,60.0,60.0,566259.0
2022,5 ROOM,JURONG EAST,61.0,60.0,650846.0
2022,5 ROOM,JURONG EAST,62.0,60.0,578600.0
2022,5 ROOM,JURONG EAST,64.0,65.0,595000.0
2022,5 ROOM,JURONG EAST,65.0,65.0,603888.0
2022,5 ROOM,JURONG EAST,66.0,65.0,686000.0
2022,5 ROOM,JURONG EAST,75.0,75.0,686104.0
2022,5 ROOM,JURONG EAST,76.0,75.0,676782.0
2022,5 ROOM,JURONG EAST,77.0,75.0,743648.0
2022,5 ROOM,JURONG EAST,80.0,80.0,533500.0
2022,5 ROOM,JURONG EAST,90.0,90.0,579000.0
2022,5 ROOM,JURONG WEST,53.0,55.0,448364.0
2022,5 ROOM,JURONG WEST,54.0,55.0,403333.0
2022,5 ROOM,JURONG WEST,56.0,55.0,420000.0
2022,5 ROOM,JURONG WEST,59.0,60.0,575682.0
2022,5 ROOM,JURONG WEST,60.0,60.0,615000.0
2022,5 ROOM,JURONG WEST,61.0,60.0,571530.0
2022,5 ROOM,JURONG WEST,62.0,60.0,563034.0
2022,5 ROOM,JURONG WEST,64.0,65.0,548000.0
2022,5 ROOM,JURONG WEST,65.0,65.0,490111.0
2022,5 ROOM,JURONG WEST,66.0,65.0,481996.0
2022,5 ROOM,JURONG WEST,67.0,65.0,469907.0
2022,5 ROOM,JURONG WEST,69.0,70.0,518000.0
2022,5 ROOM,JURONG WEST,70.0,70.0,527145.0
2022,5 ROOM,JURONG WEST,71.0,70.0,462667.0
2022,5 ROOM,JURONG WEST,72.0,70.0,564750.0
2022,5 ROOM,JURONG WEST,73.0,75.0,542975.0
2022,5 ROOM,JURONG WEST,74.0,75.0,573744.0
2022,5 ROOM,JURONG WEST,75.0,75.0,587736.0
2022,5 ROOM,JURONG WEST,77.0,75.0,585388.0
2022,5 ROOM,JURONG WEST,78.0,80.0,545832.0
2022,5 ROOM,JURONG WEST,79.0,80.0,540166.0
2022,5 ROOM,JURONG WEST,80.0,80.0,528799.0
2022,5 ROOM,JURONG WEST,81.0,80.0,523978.0
2022,5 ROOM,JURONG WEST,83.0,85.0,554000.0
2022,5 ROOM,JURONG WEST,85.0,85.0,534536.0
2022,5 ROOM,JURONG WEST,87.0,85.0,688000.0
2022,5 ROOM,JURONG WEST,91.0,90.0,720875.0
2022,5 ROOM,JURONG WEST,92.0,90.0,653992.0
2022,5 ROOM,JURONG WEST,94.0,95.0,768333.0
2022,5 ROOM,JURONG WEST,95.0,95.0,675801.0
2022,5 ROOM,PUNGGOL,79.0,80.0,562710.0
2022,5 ROOM,PUNGGOL,80.0,80.0,536973.0
2022,5 ROOM,PUNGGOL,81.0,80.0,540498.0
2022,5 ROOM,PUNGGOL,82.0,80.0,543686.0
2022,5 ROOM,PUNGGOL,89.0,90.0,787214.0
2022,5 ROOM,PUNGGOL,90.0,90.0,752483.0
2022,5 ROOM,PUNGGOL,91.0,90.0,703482.0
2022,5 ROOM,PUNGGOL,92.0,90.0,700668.0
2022,5 ROOM,PUNGGOL,93.0,95.0,710375.0
2022,5 ROOM,PUNGGOL,94.0,95.0,708927.0
2022,5 ROOM,PUNGGOL,95.0,95.0,717924.0
2022,5 ROOM,SEMBAWANG,75.0,75.0,566500.0
2022,5 ROOM,SEMBAWANG,76.0,75.0,538438.0
2022,5 ROOM,SEMBAWANG,77.0,75.0,514619.0
2022,5 ROOM,SEMBAWANG,78.0,80.0,523233.0
2022,5 ROOM,SEMBAWANG,79.0,80.0,541144.0
2022,5 ROOM,SEMBAWANG,80.0,80.0,519222.0
2022,5 ROOM,SEMBAWANG,81.0,80.0,509591.0
2022,5 ROOM,SEMBAWANG,82.0,80.0,488500.0
2022,5 ROOM,SEMBAWANG,83.0,85.0,555000.0
2022,5 ROOM,SEMBAWANG,94.0,95.0,708239.0
2022,5 ROOM,SEMBAWANG,95.0,95.0,689733.0
2022,5 ROOM,SENGKANG,75.0,75.0,594717.0
2022,5 ROOM,SENGKANG,76.0,75.0,558295.0
2022,5 ROOM,SENGKANG,77.0,75.0,545659.0
2022,5 ROOM,SENGKANG,78.0,80.0,545770.0
2022,5 ROOM,SENGKANG,79.0,80.0,543996.0
2022,5 ROOM,SENGKANG,80.0,80.0,538118.0
2022,5 ROOM,SENGKANG,81.0,80.0,558152.0
2022,5 ROOM,SENGKANG,82.0,80.0,549265.0
2022,5 ROOM,SENGKANG,83.0,85.0,564263.0
2022,5 ROOM,SENGKANG,89.0,90.0,662000.0
2022,5 ROOM,SENGKANG,90.0,90.0,656981.0
2022,5 ROOM,SENGKANG,91.0,90.0,655000.0
2022,5 ROOM,SENGKANG,92.0,90.0,686394.0
2022,5 ROOM,SENGKANG,93.0,95.0,676957.0
2022,5 ROOM,SENGKANG,94.0,95.0,699111.0
2022,5 ROOM,SENGKANG,95.0,95.0,697960.0
2022,5 ROOM,WOODLANDS,53.0,55.0,482333.0
2022,5 ROOM,WOODLANDS,54.0,55.0,440000.0
2022,5 ROOM,WOODLANDS,55.0,55.0,455000.0
2022,5 ROOM,WOODLANDS,58.0,60.0,499000.0
2022,5 ROOM,WOODLANDS,62.0,60.0,501154.0
2022,5 ROOM,WOODLANDS,63.0,65.0,472600.0
2022,5 ROOM,WOODLANDS,65.0,65.0,534286.0
2022,5 ROOM,WOODLANDS,66.0,65.0,537667.0
2022,5 ROOM,WOODLANDS,67.0,65.0,533888.0
2022,5 ROOM,WOODLANDS,70.0,70.0,559286.0
2022,5 ROOM,WOODLANDS,71.0,70.0,561200.0
2022,5 ROOM,WOODLANDS,72.0,70.0,568857.0
2022,5 ROOM,WOODLANDS,73.0,75.0,578114.0
2022,5 ROOM,WOODLANDS,74.0,75.0,550873.0
2022,5 ROOM,WOODLANDS,75.0,75.0,550445.0
2022,5 ROOM,WOODLANDS,76.0,75.0,568063.0
2022,5 ROOM,WOODLANDS,77.0,75.0,556344.0
2022,5 ROOM,WOODLANDS,78.0,80.0,524472.0
2022,5 ROOM,WOODLANDS,79.0,80.0,513111.0
2022,5 ROOM,WOODLANDS,80.0,80.0,526455.0
2022,5 ROOM,WOODLANDS,81.0,80.0,507941.0
2022,5 ROOM,WOODLANDS,90.0,90.0,627500.0
2022,5 ROOM,WOODLANDS,91.0,90.0,588000.0
2022,5 ROOM,WOODLANDS,92.0,90.0,575714.0
2022,5 ROOM,WOODLANDS,94.0,95.0,665824.0
2022,5 ROOM,WOODLANDS,95.0,95.0,644425.0
2022,5 ROOM,YISHUN,61.0,60.0,583686.0
2022,5 ROOM,YISHUN,62.0,60.0,563551.0
2022,5 ROOM,YISHUN,63.0,65.0,578218.0
2022,5 ROOM,YISHUN,64.0,65.0,579629.0
2022,5 ROOM,YISHUN,65.0,65.0,575449.0
2022,5 ROOM,YISHUN,66.0,65.0,539000.0
2022,5 ROOM,YISHUN,69.0,70.0,620833.0
2022,5 ROOM,YISHUN,70.0,70.0,624378.0
2022,5 ROOM,YISHUN,72.0,70.0,580000.0
2022,5 ROOM,YISHUN,77.0,75.0,574200.0
2022,5 ROOM,YISHUN,78.0,80.0,542597.0
2022,5 ROOM,YISHUN,90.0,90.0,802500.0
2022,5 ROOM,YISHUN,91.0,90.0,694000.0
2022,5 ROOM,YISHUN,92.0,90.0,608769.0
2022,5 ROOM,YISHUN,93.0,95.0,624502.0
2022,5 ROOM,YISHUN,94.0,95.0,657966.0
2022,5 ROOM,YISHUN,95.0,95.0,664562.0
2022,5 ROOM,YISHUN,96.0,95.0,662500.0
2022,EXECUTIVE,BUKIT BATOK,61.0,60.0,845500.0
2022,EXECUTIVE,BUKIT BATOK,62.0,60.0,776678.0
2022,EXECUTIVE,BUKIT BATOK,63.0,65.0,731000.0
2022,EXECUTIVE,BUKIT BATOK,64.0,65.0,743125.0
2022,EXECUTIVE,BUKIT BATOK,70.0,70.0,741000.0
2022,EXECUTIVE,BUKIT BATOK,74.0,75.0,847929.0
2022,EXECUTIVE,BUKIT BATOK,75.0,75.0,796991.0
2022,EXECUTIVE,BUKIT PANJANG,64.0,65.0,804600.0
2022,EXECUTIVE,BUKIT PANJANG,65.0,65.0,769000.0
2022,EXECUTIVE,BUKIT PANJANG,66.0,65.0,750629.0
2022,EXECUTIVE,BUKIT PANJANG,74.0,75.0,789629.0
2022,EXECUTIVE,BUKIT PANJANG,75.0,75.0,802857.0
2022,EXECUTIVE,BUKIT PANJANG,76.0,75.0,803700.0
2022,EXECUTIVE,BUKIT PANJANG,78.0,80.0,739833.0
2022,EXECUTIVE,BUKIT PANJANG,79.0,80.0,608585.0
2022,EXECUTIVE,BUKIT PANJANG,80.0,80.0,678516.0
2022,EXECUTIVE,CHOA CHU KANG,61.0,60.0,759944.0
2022,EXECUTIVE,CHOA CHU KANG,66.0,65.0,717357.0
2022,EXECUTIVE,CHOA CHU KANG,67.0,65.0,708736.0
2022,EXECUTIVE,CHOA CHU KANG,68.0,70.0,680000.0
2022,EXECUTIVE,CHOA CHU KANG,69.0,70.0,690000.0
2022,EXECUTIVE,CHOA CHU KANG,70.0,70.0,704684.0
2022,EXECUTIVE,CHOA CHU KANG,71.0,70.0,673750.0
2022,EXECUTIVE,CHOA CHU KANG,72.0,70.0,698982.0
2022,EXECUTIVE,CHOA CHU KANG,73.0,75.0,729294.0
2022,EXECUTIVE,CHOA CHU KANG,74.0,75.0,747000.0
2022,EXECUTIVE,CHOA CHU KANG,75.0,75.0,734125.0
2022,EXECUTIVE,CHOA CHU KANG,76.0,75.0,645514.0
2022,EXECUTIVE,CHOA CHU KANG,77.0,75.0,626000.0
2022,EXECUTIVE,CHOA CHU KANG,80.0,80.0,640000.0
2022,EXECUTIVE,HOUGANG,61.0,60.0,864735.0
2022,EXECUTIVE,HOUGANG,62.0,60.0,766000.0
2022,EXECUTIVE,HOUGANG,63.0,65.0,794270.0
2022,EXECUTIVE,HOUGANG,64.0,65.0,787692.0
2022,EXECUTIVE,HOUGANG,65.0,65.0,824841.0
2022,EXECUTIVE,HOUGANG,67.0,65.0,830000.0
2022,EXECUTIVE,HOUGANG,68.0,70.0,805750.0
2022,EXECUTIVE,HOUGANG,69.0,70.0,850605.0
2022,EXECUTIVE,HOUGANG,70.0,70.0,838155.0
2022,EXECUTIVE,HOUGANG,74.0,75.0,876678.0
2022,EXECUTIVE,HOUGANG,75.0,75.0,755000.0
2022,EXECUTIVE,HOUGANG,76.0,75.0,732806.0
2022,EXECUTIVE,HOUGANG,77.0,75.0,689629.0
2022,EXECUTIVE,JURONG EAST,60.0,60.0,680000.0
2022,EXECUTIVE,JURONG EAST,61.0,60.0,642667.0
2022,EXECUTIVE,JURONG EAST,62.0,60.0,748321.0
2022,EXECUTIVE,JURONG EAST,63.0,65.0,695545.0
2022,EXECUTIVE,JURONG EAST,64.0,65.0,625000.0
2022,EXECUTIVE,JURONG EAST,75.0,75.0,903444.0
2022,EXECUTIVE,JURONG EAST,76.0,75.0,865200.0
2022,EXECUTIVE,JURONG WEST,61.0,60.0,730000.0
2022,EXECUTIVE,JURONG WEST,62.0,60.0,663081.0
2022,EXECUTIVE,JURONG WEST,63.0,65.0,680000.0
2022,EXECUTIVE,JURONG WEST,64.0,65.0,680000.0
2022,EXECUTIVE,JURONG WEST,65.0,65.0,656500.0
2022,EXECUTIVE,JURONG WEST,66.0,65.0,642250.0
2022,EXECUTIVE,JURONG WEST,67.0,65.0,710000.0
2022,EXECUTIVE,JURONG WEST,68.0,70.0,698333.0
2022,EXECUTIVE,JURONG WEST,69.0,70.0,701667.0
2022,EXECUTIVE,JURONG WEST,70.0,70.0,638877.0
2022,EXECUTIVE,JURONG WEST,71.0,70.0,708000.0
2022,EXECUTIVE,JURONG WEST,72.0,70.0,665321.0
2022,EXECUTIVE,JURONG WEST,73.0,75.0,705000.0
2022,EXECUTIVE,JURONG WEST,74.0,75.0,669789.0
2022,EXECUTIVE,JURONG WEST,75.0,75.0,716611.0
2022,EXECUTIVE,JURONG WEST,76.0,75.0,739800.0
2022,EXECUTIVE,JURONG WEST,77.0,75.0,662720.0
2022,EXECUTIVE,JURONG WEST,78.0,80.0,650555.0
2022,EXECUTIVE,JURONG WEST,79.0,80.0,616872.0
2022,EXECUTIVE,PUNGGOL,80.0,80.0,681174.0
2022,EXECUTIVE,PUNGGOL,81.0,80.0,654347.0
2022,EXECUTIVE,SEMBAWANG,75.0,75.0,660000.0
2022,EXECUTIVE,SEMBAWANG,76.0,75.0,643864.0
2022,EXECUTIVE,SEMBAWANG,77.0,75.0,615750.0
2022,EXECUTIVE,SEMBAWANG,78.0,80.0,617439.0
2022,EXECUTIVE,SEMBAWANG,79.0,80.0,647500.0
2022,EXECUTIVE,SEMBAWANG,80.0,80.0,608888.0
2022,EXECUTIVE,SENGKANG,75.0,75.0,725200.0
2022,EXECUTIVE,SENGKANG,76.0,75.0,758583.0
2022,EXECUTIVE,SENGKANG,77.0,75.0,682197.0
2022,EXECUTIVE,SENGKANG,78.0,80.0,680264.0
2022,EXECUTIVE,SENGKANG,79.0,80.0,677074.0
2022,EXECUTIVE,SENGKANG,80.0,80.0,690149.0
2022,EXECUTIVE,WOODLANDS,63.0,65.0,635000.0
2022,EXECUTIVE,WOODLANDS,65.0,65.0,725000.0
2022,EXECUTIVE,WOODLANDS,66.0,65.0,690000.0
2022,EXECUTIVE,WOODLANDS,70.0,70.0,925700.0
2022,EXECUTIVE,WOODLANDS,71.0,70.0,863423.0
2022,EXECUTIVE,WOODLANDS,72.0,70.0,838138.0
2022,EXECUTIVE,WOODLANDS,73.0,75.0,751789.0
2022,EXECUTIVE,WOODLANDS,74.0,75.0,742243.0
2022,EXECUTIVE,WOODLANDS,75.0,75.0,716818.0
2022,EXECUTIVE,WOODLANDS,76.0,75.0,715756.0
2022,EXECUTIVE,WOODLANDS,77.0,75.0,683267.0
2022,EXECUTIVE,WOODLANDS,78.0,80.0,657378.0
2022,EXECUTIVE,WOODLANDS,79.0,80.0,600000.0
2022,EXECUTIVE,YISHUN,60.0,60.0,908000.0
2022,EXECUTIVE,YISHUN,62.0,60.0,737750.0
2022,EXECUTIVE,YISHUN,63.0,65.0,704500.0
2022,EXECUTIVE,YISHUN,64.0,65.0,782907.0
2022,EXECUTIVE,YISHUN,65.0,65.0,756293.0
2022,EXECUTIVE,YISHUN,66.0,65.0,777800.0
2022,EXECUTIVE,YISHUN,69.0,70.0,924918.0
2022,MULTI-GENERATION,YISHUN,64.0,65.0,970625.0
2022,MULTI-GENERATION,YISHUN,65.0,65.0,833500.0
